,method,function,randomfailures,failfraction,nx,n,dampalpha,avgvarconstant,varc_status,rmse,mae,medae,me,crps,coverage,avgintwidth,intscore,emutime,npts
6576,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,0.18769194,optimized,4.40E-05,2.70E-05,1.68E-05,7.99E-08,0.000122054,0.855423819,0.000596078,0.001033627,0.737650394,1345.259977
6577,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,1.588109438,optimized,4.11E-05,2.52E-05,1.70E-05,-6.51E-06,0.00016291,0.901679929,0.000571686,0.000848696,1.377271175,1345.259977
6578,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,3.954054449,optimized,6.12E-05,3.71E-05,2.42E-05,1.73E-06,0.000142175,0.781395349,0.000564638,0.00131538,1.16297698,1345.259977
6579,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,0.031995169,optimized,6.20E-05,2.30E-05,8.59E-06,-3.85E-06,0.00039157,0.945969729,0.000671958,0.001175545,0.861632109,1345.259977
6580,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,2.253078177,optimized,4.88E-05,3.03E-05,1.97E-05,-2.08E-06,0.000440778,0.94724648,0.001005651,0.001208937,1.149752379,1345.259977
6581,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,0.025311428,optimized,3.45E-05,1.70E-05,9.32E-06,1.89E-07,0.000279329,0.963022365,0.000580138,0.0007525,0.853890419,1345.259977
6582,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,8.690695671,optimized,8.37E-05,5.86E-05,4.09E-05,-1.28E-05,0.001548626,0.919745448,0.002496686,0.002764775,1.147937059,1345.259977
6583,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,37.76155834,optimized,0.000464457,0.000326944,0.000227875,0.00017489,-8.42E-05,0.833318533,0.003625034,0.005395854,1.577225685,1345.259977
6584,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,2.185218971,optimized,5.89E-05,3.81E-05,2.52E-05,-1.73E-06,0.000230412,0.910817801,0.000694017,0.000919849,1.148472071,1345.259977
6585,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,0.119753718,optimized,6.34E-05,3.31E-05,1.75E-05,5.92E-07,0.000487778,0.943249755,0.001098529,0.001394519,1.617124796,1345.259977
6586,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,0.793241234,optimized,0.000110165,7.07E-05,4.74E-05,5.46E-06,-5.40E-06,0.969659111,0.001992818,0.002038198,1.28879714,1345.259977
6587,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,12.47716559,optimized,6.54E-05,4.40E-05,3.08E-05,5.40E-06,0.00025824,0.931743348,0.001016552,0.001276656,1.049757004,1345.259977
6588,PCGPwM,OTLcircuit,FALSE,0.25,15,100,0.3,0.159628251,optimized,5.85E-05,3.52E-05,2.24E-05,-2.79E-08,0.000192702,0.902921268,0.000724261,0.001031273,1.400964022,1345.259977
6589,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,18.05023935,optimized,3.44E-05,2.33E-05,1.68E-05,3.66E-07,0.000384026,0.963482162,0.000969985,0.001053221,0.893141508,1345.259977
6590,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,0.293886265,optimized,3.52E-05,1.97E-05,1.13E-05,-3.48E-08,8.32E-05,0.774686383,0.000353393,0.000981926,0.739873648,1345.259977
6591,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,1.018723131,optimized,0.000156974,0.000113626,8.15E-05,2.37E-05,-0.000562223,0.950713633,0.001791053,0.001898972,1.00745821,1345.259977
6592,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,0.163820697,optimized,2.79E-05,1.78E-05,1.17E-05,3.63E-07,0.000204542,0.966444834,0.000453619,0.000523938,1.004850388,1345.259977
6593,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,0.217253025,optimized,2.61E-05,1.53E-05,8.46E-06,3.31E-06,0.000144386,0.886920599,0.000347227,0.000617471,0.562162161,1345.259977
6594,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,0.127914943,optimized,2.31E-05,1.20E-05,7.20E-06,-1.29E-07,0.00014206,0.961514151,0.000361745,0.000501908,0.675796986,1345.259977
6595,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,0.051846034,optimized,2.62E-05,1.40E-05,7.53E-06,-1.07E-06,0.000160479,0.933380035,0.000378846,0.000537111,0.865358353,1345.259977
6596,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,11.47713274,optimized,4.44E-05,2.26E-05,1.26E-05,2.12E-06,0.000163613,0.867378477,0.000472804,0.000894052,0.619122505,1345.259977
6597,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,3.018664257,optimized,3.97E-05,2.54E-05,1.60E-05,2.91E-06,0.000225006,0.943051752,0.000831653,0.000959846,0.863925457,1345.259977
6598,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,3.143076733,optimized,3.17E-05,2.08E-05,1.30E-05,1.39E-06,0.000116414,0.910084799,0.000488587,0.000647149,0.965750456,1345.259977
6599,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,0.115790023,optimized,1.94E-05,1.19E-05,7.47E-06,-5.74E-07,0.000143409,0.926928471,0.000366471,0.000514092,0.970522642,1345.259977
6600,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,0.057020795,optimized,4.50E-05,1.60E-05,7.33E-06,6.94E-06,0.000132655,0.908021016,0.000343707,0.000915908,0.775148392,1345.259977
6601,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,13.77048126,optimized,3.30E-05,2.23E-05,1.56E-05,1.90E-06,9.98E-05,0.852085524,0.000537091,0.000897403,1.100944042,1345.259977
6602,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,4.666307227,optimized,2.59E-05,1.38E-05,8.25E-06,-3.27E-06,0.000132536,0.899740406,0.000392822,0.000670063,0.766013861,1345.259977
6603,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,0.78267053,optimized,0.000103352,5.73E-05,3.28E-05,1.30E-05,5.84E-05,0.69432009,0.000476064,0.001625898,0.862856388,1345.259977
6604,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,5.161549143,optimized,0.000101105,7.57E-05,5.74E-05,1.29E-05,7.61E-05,0.574275489,0.000626919,0.001906233,1.247061253,1345.259977
6605,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,0.041340769,optimized,2.38E-05,1.31E-05,6.68E-06,2.16E-06,0.000161687,0.947989879,0.000366984,0.000486831,0.75515008,1345.259977
6606,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,0.100197345,optimized,2.10E-05,1.38E-05,9.72E-06,-1.62E-06,0.000115806,0.925722726,0.000348898,0.000437532,0.727897883,1345.259977
6607,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,19.86893747,optimized,0.000233512,0.000160217,0.000108867,2.90E-05,0.018531063,0.996832547,0.020847285,0.020799217,1.216461897,1345.259977
6608,PCGPwM,OTLcircuit,FALSE,0.05,15,100,0.3,6.005641265,optimized,6.38E-05,4.57E-05,3.48E-05,-2.10E-06,0.000735049,0.90191253,0.001395961,0.001655997,0.941463232,1345.259977
6609,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,39.07273535,optimized,2.33E-05,1.41E-05,8.48E-06,-1.11E-06,0.000520049,0.950595679,0.00064707,0.000743514,1.686939478,1345.259977
6610,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,29.19866196,optimized,4.22E-05,1.51E-05,6.16E-06,5.12E-06,0.000368382,0.938338163,0.000540325,0.000823155,0.854310036,1345.259977
6611,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,9.302657205,optimized,2.27E-05,1.22E-05,6.82E-06,-2.15E-06,0.000232076,0.956632997,0.000431035,0.000538747,0.529470921,1345.259977
6612,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,4.954582552,optimized,2.62E-05,1.35E-05,8.06E-06,1.18E-06,0.000150495,0.943181818,0.000383473,0.000549446,0.432789087,1345.259977
6613,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,0.568598432,optimized,2.73E-05,1.59E-05,8.82E-06,-1.52E-06,0.000136943,0.877014362,0.000376621,0.000649036,0.995757818,1345.259977
6614,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,9.171873736,optimized,2.66E-05,1.69E-05,1.04E-05,8.14E-07,0.000147934,0.82600782,0.000382869,0.000698847,0.76775074,1345.259977
6615,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,30.77673293,optimized,3.13E-05,1.74E-05,1.06E-05,6.45E-07,0.000379522,0.922139973,0.000562477,0.00083396,0.715868473,1345.259977
6616,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,28.05709403,optimized,3.71E-05,1.98E-05,1.19E-05,-2.79E-06,0.000302797,0.943641133,0.000510249,0.000692056,0.772286654,1345.259977
6617,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,0.122948339,optimized,1.69E-05,8.51E-06,4.80E-06,-7.35E-07,0.000226339,0.974616213,0.00038836,0.000468023,0.382227898,1345.259977
6618,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,23.89615264,optimized,3.09E-05,1.61E-05,8.79E-06,1.95E-06,0.000308254,0.930486326,0.000554559,0.000762877,0.712627411,1345.259977
6619,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,15.86558291,optimized,2.41E-05,1.52E-05,9.13E-06,-1.22E-06,0.000196599,0.915544181,0.000382698,0.000547952,0.846785307,1345.259977
6620,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,48.50948468,optimized,1.70E-05,1.11E-05,7.15E-06,-3.57E-07,0.00032973,0.943583176,0.000501707,0.000572275,0.643051386,1345.259977
6621,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,45.54819157,optimized,3.56E-05,2.39E-05,1.58E-05,-1.32E-06,4.63E-05,0.901621694,0.000525508,0.000755497,0.750408411,1345.259977
6622,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,62.17622154,optimized,4.60E-05,1.82E-05,9.43E-06,7.15E-06,0.000519704,0.931389712,0.000712883,0.001109121,1.011625767,1345.259977
6623,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,1.9447214,optimized,3.54E-05,1.64E-05,7.62E-06,-2.40E-06,0.000163581,0.905764445,0.000369169,0.00075365,0.500705242,1345.259977
6624,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,24.6581464,optimized,4.34E-05,2.17E-05,1.02E-05,-1.00E-06,0.000281099,0.858645805,0.000484402,0.001085838,0.774134398,1345.259977
6625,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,22.25734701,optimized,4.41E-05,1.86E-05,9.12E-06,4.71E-06,0.000241126,0.942228798,0.000435222,0.000669754,0.567769527,1345.259977
6626,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,58.450504,optimized,5.73E-05,2.25E-05,9.60E-06,-8.62E-06,0.000399054,0.9529388,0.000824932,0.000903422,0.634536505,1345.259977
6627,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,14.79511854,optimized,2.51E-05,1.11E-05,5.57E-06,1.21E-06,0.000205786,0.958773998,0.000393631,0.000579087,0.4777174,1345.259977
6628,PCGPwM,OTLcircuit,TRUE,0.01,15,100,0.3,1.789792561,optimized,2.77E-05,1.93E-05,1.32E-05,1.68E-06,0.000124074,0.921791849,0.000455546,0.000555447,0.899557591,1345.259977
6629,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,0.028074999,optimized,3.98E-05,1.68E-05,8.29E-06,4.79E-06,0.000310906,0.968006417,0.000585195,0.000843818,0.918579578,1345.259977
6630,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,0.109281608,optimized,5.97E-05,3.03E-05,1.62E-05,5.10E-06,0.000200698,0.924187406,0.000588229,0.000896365,1.118891478,1345.259977
6631,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,0.409155055,optimized,4.93E-05,3.20E-05,2.30E-05,-5.37E-06,-4.66E-05,0.898345999,0.000664764,0.000964308,1.838576317,1345.259977
6632,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,13.4430589,optimized,7.09E-05,4.50E-05,2.83E-05,-1.47E-06,0.000266704,0.898306595,0.000884888,0.001345847,1.11013031,1345.259977
6633,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,0.319940037,optimized,4.36E-05,2.79E-05,1.95E-05,-7.71E-07,0.000244757,0.926044161,0.000676551,0.000892171,3.469750643,1345.259977
6634,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,1.521549583,optimized,7.44E-05,4.15E-05,2.47E-05,-6.91E-06,0.000229079,0.920218481,0.000735708,0.001066442,1.223933697,1345.259977
6635,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,0.046992091,optimized,5.40E-05,2.78E-05,1.32E-05,2.25E-07,0.000171793,0.936536075,0.000607319,0.000977509,0.915296555,1345.259977
6636,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,0.039331155,optimized,4.64E-05,2.36E-05,1.21E-05,-1.28E-06,0.000312134,0.967366175,0.000632932,0.000755345,0.830165863,1345.259977
6637,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,3.276586421,optimized,5.36E-05,3.82E-05,2.82E-05,6.76E-06,0.000140513,0.825679893,0.000811635,0.001311879,1.713115692,1345.259977
6638,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,0.0648181,optimized,2.76E-05,1.48E-05,8.61E-06,-4.93E-07,0.000273551,0.981017129,0.000546536,0.000625725,0.983807325,1345.259977
6639,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,6.566966943,optimized,7.07E-05,5.23E-05,3.91E-05,7.74E-06,0.000164356,0.90321723,0.001489772,0.001743246,1.249781847,1345.259977
6640,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,15.94760983,optimized,9.29E-05,5.96E-05,3.20E-05,1.28E-05,0.000818872,0.896171951,0.001745683,0.00226299,1.120316505,1345.259977
6641,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,1.204820117,optimized,5.35E-05,3.20E-05,1.92E-05,-5.92E-06,0.000187772,0.829540462,0.000590799,0.001279814,0.984175921,1345.259977
6642,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,1.152903833,optimized,5.57E-05,3.72E-05,2.44E-05,-1.88E-06,0.000165245,0.882870083,0.000613588,0.000872657,0.874936581,1345.259977
6643,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,0.139665187,optimized,5.23E-05,2.26E-05,1.20E-05,7.11E-06,0.000164476,0.943090877,0.000481086,0.000843523,1.343967438,1345.259977
6644,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,0.053330836,optimized,4.93E-05,2.47E-05,1.26E-05,3.73E-07,0.000206153,0.941688347,0.000611744,0.000936231,0.944451571,1345.259977
6645,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,0.074261786,optimized,5.17E-05,2.44E-05,1.23E-05,1.02E-06,0.000468819,0.960318866,0.000904565,0.001096393,0.894898176,1345.259977
6646,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,0.242944617,optimized,3.63E-05,2.03E-05,1.22E-05,1.14E-06,0.000168218,0.894263019,0.000533886,0.000872682,1.159368753,1345.259977
6647,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,0.897492141,optimized,0.000176515,0.000137998,0.000115904,1.49E-05,0.00677303,0.982726548,0.008405315,0.008505253,1.133345366,1345.259977
6648,PCGPwM,OTLcircuit,TRUE,0.25,15,100,0.3,1.467934403,optimized,5.50E-05,3.21E-05,2.02E-05,-9.69E-08,0.000237591,0.938324421,0.000730053,0.000996444,0.900717735,1345.259977
6649,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.864492777,optimized,3.83E-05,2.50E-05,1.70E-05,-3.68E-06,0.000119714,0.743555524,0.000451129,0.001168093,1.0728755,1345.259977
6650,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.17353665,optimized,5.10E-05,2.62E-05,1.58E-05,-1.18E-06,0.000117494,0.887785991,0.000402836,0.000821252,1.121170044,1345.259977
6651,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.035363038,optimized,2.03E-05,1.17E-05,7.53E-06,-5.80E-07,0.000137624,0.936815501,0.000360795,0.00050069,1.101264477,1345.259977
6652,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,1.496629182,optimized,3.07E-05,2.08E-05,1.41E-05,-2.12E-06,0.00015341,0.93444929,0.000428107,0.000525406,1.001554728,1345.259977
6653,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.243762683,optimized,0.000112933,7.93E-05,5.61E-05,-8.81E-06,-0.000815888,0.818360472,0.001187795,0.001535803,1.489064217,1345.259977
6654,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,10.20181788,optimized,3.54E-05,1.77E-05,1.01E-05,-2.68E-06,0.000434886,0.943203306,0.000750198,0.001030588,1.204501152,1345.259977
6655,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.14592641,optimized,0.031967099,0.030826871,0.030106227,-0.030826871,0.042353922,0.040745954,0.049844223,1.783331357,1.90535903,1345.259977
6656,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.045524424,optimized,2.11E-05,1.11E-05,6.33E-06,-3.84E-07,0.000179302,0.964426046,0.000369965,0.000484901,0.728621006,1345.259977
6657,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.125185887,optimized,2.54E-05,1.80E-05,1.30E-05,-7.26E-06,0.001580581,0.957237995,0.001666807,0.001741465,1.254112959,1345.259977
6658,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.342078254,optimized,0.001076357,0.001047796,0.000969553,0.001047796,,0.499124343,0.024319233,0.05953463,1.215312719,1345.259977
6659,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.134952307,optimized,2.90E-05,1.35E-05,6.40E-06,2.24E-06,0.000185153,0.930768692,0.000377455,0.000649168,0.565510988,1345.259977
6660,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.080480332,optimized,4.46E-05,2.71E-05,1.77E-05,-1.83E-07,0.000159892,0.794895169,0.000578708,0.001138094,0.945507288,1345.259977
6661,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.142686798,optimized,5.19E-05,2.38E-05,1.19E-05,2.40E-06,0.000129503,0.898933184,0.000356812,0.000755798,1.224076033,1345.259977
6662,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,7.691684084,optimized,5.38E-05,3.43E-05,2.00E-05,7.66E-06,8.54E-05,0.857413117,0.000564978,0.000837607,0.977615595,1345.259977
6663,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.058478319,optimized,4.67E-05,1.88E-05,9.71E-06,5.60E-06,0.00011623,0.929819617,0.000374138,0.000817219,1.809375286,1345.259977
6664,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.819821421,optimized,3.90E-05,2.56E-05,1.62E-05,-5.51E-06,6.55E-05,0.850917753,0.000475633,0.000846311,1.792614222,1345.259977
6665,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.772591076,optimized,4.21E-05,2.88E-05,2.09E-05,-1.99E-06,6.19E-05,0.891685362,0.000583339,0.000707675,1.306243181,1345.259977
6666,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.216980477,optimized,4.48E-05,3.17E-05,2.31E-05,-3.28E-06,-2.54E-05,0.831402289,0.000460023,0.000797118,1.080425024,1345.259977
6667,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,0.339920213,optimized,4.95E-05,3.73E-05,2.87E-05,-4.33E-06,-0.000196098,0.876753648,0.000681357,0.000823366,1.464840174,1345.259977
6668,PCGPwM,OTLcircuit,TRUE,0.05,15,100,0.3,3.235132324,optimized,4.28E-05,2.54E-05,1.69E-05,3.02E-06,5.84E-05,0.875789474,0.000538074,0.000774983,0.997056723,1345.259977
6669,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,196.7207458,optimized,6.87E-07,3.27E-06,3.24E-06,3.23E-06,0.000271695,1,0.000191387,0.000191416,352.8355317,33631.49942
6670,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.0013522,optimized,7.24E-07,3.48E-06,3.51E-06,3.47E-06,2.27E-05,0.230417228,2.76E-05,0.00018966,473.9666216,33631.49942
6671,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.000579927,optimized,1.83E-06,8.91E-06,8.55E-06,8.91E-06,2.63E-05,0.006466388,3.21E-05,0.000570002,555.2191343,33631.49942
6672,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.002164663,optimized,5.99E-07,2.73E-06,2.54E-06,-2.65E-06,-1.05E-05,0.662177631,3.66E-05,6.38E-05,248.3810179,33631.49942
6673,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.000435605,optimized,3.57E-05,0.000174147,0.000169344,0.000174147,,0.98928427,3.47E-05,0.019998191,555.4040937,33631.49942
6674,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,146.2548157,optimized,1.20E-06,5.78E-06,5.66E-06,-5.78E-06,-7.35E-05,0.98928427,0.000113372,0.000114229,288.646364,33631.49942
6675,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.023551927,optimized,1.60E-06,7.76E-06,7.57E-06,7.75E-06,1.05E-05,0.009691096,3.02E-05,0.00056286,446.5473206,33631.49942
6676,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,192.9867135,optimized,4.51E-07,1.98E-06,1.86E-06,1.88E-06,0.000165625,1,0.000157352,0.00015734,265.8657053,33631.49942
6677,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,144.1085264,optimized,7.58E-07,3.53E-06,3.27E-06,-3.51E-06,4.00E-05,1,0.000158701,0.00015874,403.8840146,33631.49942
6678,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.000490407,optimized,3.95E-05,0.000191567,0.000181797,0.000191567,,0.98938427,3.22E-05,0.021742778,348.7723236,33631.49942
6679,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.003913835,optimized,3.12E-07,1.28E-06,1.14E-06,-1.06E-06,8.88E-06,0.966034436,4.37E-05,4.75E-05,412.7023914,33631.49942
6680,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.000335463,optimized,1.27E-06,6.16E-06,6.15E-06,-6.16E-06,-8.76E-06,0.018185492,2.92E-05,0.000436987,309.180443,33631.49942
6681,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.956695272,optimized,6.86E-07,3.03E-06,2.85E-06,2.87E-06,2.23E-05,0.871418964,3.99E-05,5.11E-05,314.3490067,33631.49942
6682,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,171.2775029,optimized,1.17E-06,5.55E-06,5.34E-06,5.53E-06,0.000158893,1,0.000151543,0.000151498,240.6982474,33631.49942
6683,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.000662066,optimized,1.09E-06,5.16E-06,4.90E-06,-5.15E-06,-7.00E-06,0.118320097,3.16E-05,0.000228313,424.1346409,33631.49942
6684,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.003926836,optimized,3.53E-07,1.45E-06,1.28E-06,1.21E-06,1.38E-05,0.924059999,2.92E-05,3.51E-05,195.1661701,33631.49942
6685,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,165.5111891,optimized,6.81E-07,3.12E-06,3.10E-06,-3.04E-06,0.000125846,1,0.000202716,0.000202665,224.0792546,33631.49942
6686,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.000665269,optimized,5.81E-06,2.84E-05,2.90E-05,2.84E-05,,0,3.18E-05,0.002310984,498.5657375,33631.49942
6687,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,0.000958793,optimized,2.69E-06,1.29E-05,1.24E-05,-1.29E-05,-1.10E-05,0.001210247,2.31E-05,0.000894283,327.9333422,33631.49942
6688,PCGPwM,OTLcircuit,FALSE,0.01,15,2500,0.3,186.0536625,optimized,1.03E-06,4.96E-06,4.59E-06,-4.96E-06,3.85E-05,1,0.000162585,0.000162597,325.6205058,33631.49942
6689,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.000457615,optimized,5.58E-05,0.000272706,0.000260397,-0.000272706,,0,2.74E-05,0.026522542,495.1525404,33631.49942
6690,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.000448942,optimized,1.77E-06,6.84E-06,5.60E-06,4.10E-06,5.42E-06,0.24215088,2.63E-05,0.00047216,437.0448492,33631.49942
6691,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.000601704,optimized,4.87E-05,0.000239173,0.000238984,-0.000239173,,0,2.19E-05,0.025198926,432.1188514,33631.49942
6692,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.000478218,optimized,4.75E-05,0.000233001,0.000233673,0.000233001,,0,2.56E-05,0.02453419,311.8577764,33631.49942
6693,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.000335463,optimized,2.97E-06,1.45E-05,1.45E-05,1.45E-05,,0.000889442,2.70E-05,0.001248526,461.9708369,33631.49942
6694,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.001415033,optimized,7.65E-05,0.000372602,0.000366743,0.000372602,,0,3.17E-05,0.038101386,531.7186673,33631.49942
6695,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.000541119,optimized,0.000422328,0.00206457,0.001985101,-0.00206457,,0,3.03E-05,0.242213171,404.5990748,33631.49942
6696,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.00064539,optimized,5.10E-05,0.00024928,0.000239453,0.00024928,,0,2.31E-05,0.029049285,699.8481767,33631.49942
6697,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.000632769,optimized,2.34E-05,0.000113889,0.000110156,0.000113889,,0,2.64E-05,0.011549019,522.3739865,33631.49942
6698,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.00042061,optimized,1.35E-05,6.62E-05,6.37E-05,-6.62E-05,,0,2.62E-05,0.006615732,564.5439177,33631.49942
6699,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.000390925,optimized,7.80E-06,3.50E-05,3.35E-05,-3.49E-05,-4.00E-06,0.005942877,2.72E-05,0.003270966,732.9042809,33631.49942
6700,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.000465939,optimized,5.40E-06,2.23E-05,2.04E-05,-1.86E-05,-1.91E-06,0.071264773,3.24E-05,0.00197223,447.2506683,33631.49942
6701,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.000496251,optimized,1.76E-06,8.31E-06,8.16E-06,-8.21E-06,-1.87E-05,0.178619035,4.24E-05,0.000327613,494.5133955,33631.49942
6702,PCGPwM,OTLcircuit,FALSE,0.25,15,2500,0.3,0.000442075,optimized,0.003847856,0.019066856,0.018164226,-0.019066856,,0,4.68E-05,1.542359292,506.1503005,33631.49942
